survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,sex_label,priority,priority_encoded,embarked_C,embarked_Q,embarked_S,age_minmax,fare_maxabs,fare_robust
0.0,1.3862943611198906,male,-0.10463740114712752,0.6931471805599453,0.0,2.169053700369523,Q,Third,man,0.6934,Queenstown,no,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.6934,0.0,0.29756023967762535,0.01501372049648043,-0.29035583119672925
0.6931471805599453,0.6931471805599453,female,0.12591212881674602,0.6931471805599453,0.0,4.738607824217808,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,Medium,0.6931471805599453,0.6934,0.0,0.0,0.32517104942161684,0.1997505155898914,4.279883583951216
0.6931471805599453,1.3862943611198906,female,-0.1814872444684187,0.0,0.0,2.188856327665703,S,Third,woman,0.0,Southampton,yes,0.6934,0.0,High,1.0986122886681098,0.0,0.0,0.6934,0.28818458502516947,0.015350151109302478,-0.2827766613540295
0.0,1.0986122886681098,male,0.9712604053509489,0.6931471805599453,0.0,3.332204510175204,S,Second,man,0.6934,Southampton,no,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.420349181160254,0.051358757964851585,0.5433528515002425
0.6931471805599453,0.6931471805599453,female,0.20276197213803718,0.0,0.0,4.347586575960343,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,Low,0.0,0.6934,0.0,0.0,0.33420779987552035,0.13881495598036678,2.6781538008454024
0.0,1.0986122886681098,male,0.04906228549545483,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.3160518908413551,0.02028744611537863,-0.1712545908114476
0.6931471805599453,1.3862943611198906,male,-1.0268355210026217,0.0,0.0,2.2027647577118348,S,Third,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.17879688043597436,0.015590389411477275,-0.277362968609244
0.0,1.0986122886681098,male,-0.1814872444684187,0.0,0.0,2.6390573296152584,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.28818458502516947,0.025057726524795817,-0.06298073591573695
0.0,1.3862943611198906,male,1.6629089952425695,0.0,0.0,2.2027647577118348,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.4920016579119998,0.015590389411477275,-0.277362968609244
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.1855792552411137,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.29756023967762535,0.015294023125181959,-0.2840412999792114
0.6931471805599453,0.6931471805599453,male,0.6638610320657843,0.6931471805599453,0.0,4.51085950651685,S,First,man,0.6934,Southampton,yes,0.0,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.38677771696075014,0.1618367525243668,3.27185399487215
0.0,1.3862943611198906,male,-0.5657364610748746,0.0,0.0,2.336986519711378,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.2399406168029818,0.01808545240297888,-0.2210605640634745
0.6931471805599453,1.0986122886681098,male,-0.7962859910387481,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.2098359954038734,0.02028744611537863,-0.1712545908114476
0.0,1.3862943611198906,male,-0.6810112260568114,0.0,0.0,2.1102132003465894,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.2250015878544759,0.014051866028611946,-0.3120106021758714
0.0,1.0986122886681098,male,-0.8731358343600393,0.0,0.0,2.6390573296152584,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.19959629913518917,0.025057726524795817,-0.06298073591573695
0.0,1.3862943611198906,female,-0.10463740114712752,1.3862943611198906,0.6931471805599453,3.275887339030031,S,Third,woman,0.0,Southampton,no,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.29756023967762535,0.04851173298012757,0.4769463308156052
0.6931471805599453,0.6931471805599453,female,0.4333115021019107,0.6931471805599453,0.0,4.436455632600354,S,First,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.36083816816979836,0.15094470242609195,2.9892592335943453
0.0,1.3862943611198906,male,-0.027787557825836348,0.0,0.0,2.1719067693519296,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.3068488072958714,0.015061788942880967,-0.2892730926477721
0.0,1.0986122886681098,male,2.277707741812899,0.0,0.0,2.6741486494265287,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.5516496288396405,0.02600905800387575,-0.041325964936594836
0.6931471805599453,1.3862943611198906,female,-1.8721837975368247,1.6094379124341003,1.0986122886681098,3.4777725458882283,S,Third,child,0.0,Southampton,yes,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.055956943990617146,0.05946095197459234,0.7333734668422146
0.0,1.0986122886681098,male,-0.41203677443229225,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.25951837601436145,0.02028744611537863,-0.1712545908114476
0.0,1.3862943611198906,female,-0.10463740114712752,0.0,0.0,2.145931282948669,S,Third,woman,0.0,Southampton,no,0.6934,0.0,Low,0.0,0.0,0.0,0.6934,0.29756023967762535,0.014629089721892368,-0.2990177395883861
0.0,1.0986122886681098,male,1.1249600919935314,0.6931471805599453,0.0,3.295836866004329,S,Second,man,0.6934,Southampton,no,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.436721518057517,0.04950288176693392,0.5000433095419583
0.6931471805599453,1.0986122886681098,female,-1.6416342675729512,0.0,1.0986122886681098,3.305053521109253,S,Second,child,0.0,Southampton,yes,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.09098270507763655,0.04996717381719739,0.5108706950315294
0.0,1.0986122886681098,male,-0.7962859910387481,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2098359954038734,0.02028744611537863,-0.1712545908114476
0.0,1.0986122886681098,male,0.27961181545932834,0.0,0.0,2.5858825671280026,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.34316361828749736,0.023676686326948953,-0.09438015383549303
0.0,1.3862943611198906,female,-0.10463740114712752,0.6931471805599453,0.0,2.737880811060884,C,Third,woman,0.0,Cherbourg,no,0.0,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.29756023967762535,0.02782207118911143,0.0
0.6931471805599453,1.3862943611198906,female,-0.10463740114712752,0.6931471805599453,0.0,2.803360380906535,Q,Third,woman,0.0,Queenstown,yes,0.0,0.0,Low,0.0,0.0,0.6934,0.0,0.29756023967762535,0.029805359351605547,0.04529311897997366
0.0,1.0986122886681098,male,-0.027787557825836348,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.3068488072958714,0.02028744611537863,-0.1712545908114476
0.0,1.3862943611198906,male,-0.5657364610748746,0.0,0.0,2.094945728215801,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.2399406168029818,0.013811257785213716,-0.31742429492065694
0.0,1.3862943611198906,male,0.04906228549545483,0.0,0.0,2.1071782966514356,C,Third,man,0.6934,Cherbourg,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.6934,0.0,0.0,0.3160518908413551,0.014003749011095573,-0.31309334072482853
0.0,0.6931471805599453,male,1.1249600919935314,1.0986122886681098,0.0,4.51085950651685,Q,First,man,0.6934,Queenstown,no,0.0,0.6931471805599453,Low,0.0,0.0,0.6934,0.0,0.436721518057517,0.1618367525243668,3.27185399487215
0.0,1.3862943611198906,female,-0.33518693111100106,0.0,0.0,2.1719067693519296,S,Third,woman,0.0,Southampton,no,0.6934,0.0,High,1.0986122886681098,0.0,0.0,0.6934,0.26916537346147656,0.015061788942880967,-0.2892730926477721
0.6931471805599453,1.0986122886681098,female,-0.41203677443229225,0.0,1.0986122886681098,2.740840023925201,S,Second,woman,0.0,Southampton,yes,0.0,0.0,High,1.0986122886681098,0.0,0.0,0.6934,0.25951837601436145,0.027909010164649212,0.001983577021689412
0.6931471805599453,0.6931471805599453,male,0.5870111887444931,0.6931471805599453,0.6931471805599453,3.9806942251907276,S,First,man,0.6934,Southampton,yes,0.0,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.37820574607770335,0.09765195099379805,1.6500935486106298
0.0,1.0986122886681098,male,1.893458525206443,0.6931471805599453,0.0,3.295836866004329,S,Second,man,0.6934,Southampton,no,0.0,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.5147886077080416,0.04950288176693392,0.5000433095419583
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.1102132003465894,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.29756023967762535,0.014051866028611946,-0.3120106021758714
0.0,1.3862943611198906,female,-0.027787557825836348,0.6931471805599453,0.6931471805599453,2.4390808375825834,S,Third,woman,0.0,Southampton,no,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.3068488072958714,0.020215718398352168,-0.17287869863488323
0.0,0.6931471805599453,male,2.5082572717767726,0.0,0.0,3.3160025355989236,S,First,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.5731311938082868,0.05052403987857386,0.5238635576190146
0.0,1.3862943611198906,male,0.04906228549545483,0.6931471805599453,0.0,2.8390784635086144,S,Third,man,0.6934,Southampton,no,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.3160518908413551,0.03094144511345046,0.07127884415494427
0.0,1.3862943611198906,female,0.8944105620296577,0.0,1.0986122886681098,3.0545906305603445,S,Third,woman,0.0,Southampton,no,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.4120613830170421,0.038693817203016824,0.24938933545838812
0.6931471805599453,1.3862943611198906,female,-0.027787557825836348,0.0,1.0986122886681098,2.7878344138303452,C,Third,woman,0.0,Cherbourg,yes,0.0,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.3068488072958714,0.029323648164715253,0.03428383341417777
0.6931471805599453,0.6931471805599453,female,-0.10463740114712752,0.0,0.0,4.384523514872469,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.29756023967762535,0.14374366104491512,2.8041109417226804
0.6931471805599453,0.6931471805599453,female,0.04906228549545483,0.0,0.0,4.471638793363569,S,First,woman,0.0,Southampton,yes,0.6934,0.0,Low,0.0,0.0,0.0,0.6934,0.3160518908413551,0.15600902837793404,3.120270598018155
0.6931471805599453,0.6931471805599453,female,0.4333115021019107,0.0,0.0,6.240917354759096,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,Medium,0.6931471805599453,0.6934,0.0,0.0,0.36083816816979836,0.6931471805599453,21.56273820248077
0.6931471805599453,1.0986122886681098,female,1.5860591519212783,0.0,0.6931471805599453,3.295836866004329,S,Second,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.4842891408912919,0.04950288176693392,0.5000433095419583
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.169053700369523,Q,Third,man,0.6934,Queenstown,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.6934,0.0,0.29756023967762535,0.01501372049648043,-0.29035583119672925
0.6931471805599453,1.3862943611198906,male,-2.025883484179407,1.6094379124341003,1.0986122886681098,3.4777725458882283,S,Third,child,0.0,Southampton,yes,0.0,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.031905760621520216,0.05946095197459234,0.7333734668422146
0.0,0.6931471805599453,male,1.7397588385638607,0.6931471805599453,0.6931471805599453,4.390118804571218,S,First,man,0.6934,Southampton,no,0.0,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.49965514697766494,0.1445041119579559,2.8236002356039083
0.0,0.6931471805599453,male,0.8175607187083667,0.0,0.0,0.0,S,First,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.4037043228462989,0.0,-0.6260047813734322
0.0,1.3862943611198906,female,-0.10463740114712752,0.0,0.0,2.169053700369523,Q,Third,woman,0.0,Queenstown,no,0.6934,0.0,High,1.0986122886681098,0.0,0.6934,0.0,0.29756023967762535,0.01501372049648043,-0.29035583119672925
0.0,1.0986122886681098,male,0.5101613454232019,0.0,0.0,2.4423470353692043,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.36955966074519253,0.02028744611537863,-0.1712545908114476
0.0,1.3862943611198906,male,-1.0268355210026217,1.6094379124341003,0.6931471805599453,3.705920919968788,S,Third,man,0.6934,Southampton,no,0.0,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.17879688043597436,0.07461091226899076,1.092842665095974
0.6931471805599453,1.3862943611198906,male,-0.33518693111100106,0.6931471805599453,0.0,2.1719067693519296,S,Third,man,0.6934,Southampton,yes,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.26916537346147656,0.015061788942880967,-0.2892730926477721
0.6931471805599453,0.6931471805599453,female,2.200857898491608,0.0,0.6931471805599453,5.039951348430309,S,First,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.5443853225959371,0.2620094716834916,6.020385801399765
0.6931471805599453,0.6931471805599453,female,0.4333115021019107,0.0,0.0,4.91730069488021,S,First,woman,0.0,Southampton,yes,0.6934,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.36083816816979836,0.2348654371336885,5.248211315917122
0.0,0.6931471805599453,male,-0.10463740114712752,0.0,0.0,3.4657359027997265,S,First,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.29756023967762535,0.05874801056813768,0.7165910193333795
0.6931471805599453,1.3862943611198906,male,-0.33518693111100106,0.0,0.0,0.0,S,Third,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.26916537346147656,0.0,-0.6260047813734322
0.6931471805599453,1.0986122886681098,female,0.8944105620296577,0.0,0.6931471805599453,3.0204248861443626,S,Second,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.4120613830170421,0.03735499798797452,0.21853128681311065
0.0,0.6931471805599453,male,0.5870111887444931,0.0,0.6931471805599453,3.4242626545931514,C,First,man,0.6934,Cherbourg,no,0.0,0.6931471805599453,Medium,0.6931471805599453,0.6934,0.0,0.0,0.37820574607770335,0.056352487353549426,0.6602886147876099
0.6931471805599453,1.3862943611198906,female,-0.10463740114712752,0.0,0.0,2.169053700369523,Q,Third,woman,0.0,Queenstown,yes,0.6934,0.0,Low,0.0,0.0,0.6934,0.0,0.29756023967762535,0.01501372049648043,-0.29035583119672925
0.6931471805599453,0.6931471805599453,female,2.585107115098064,0.6931471805599453,0.0,4.368919865004903,S,First,woman,0.0,Southampton,yes,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.5801903788476134,0.1416423191753882,2.7503334834730784
0.0,1.3862943611198906,female,1.2018099353148226,0.0,0.0,2.169053700369523,S,Third,woman,0.0,Southampton,no,0.6934,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.44480825143612607,0.01501372049648043,-0.29035583119672925
0.0,1.0986122886681098,male,-0.10463740114712752,0.0,0.0,0.0,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.29756023967762535,0.0,-0.6260047813734322
0.0,1.3862943611198906,male,-1.7184841108942424,1.6094379124341003,0.6931471805599453,3.405355391810819,Q,Third,child,0.0,Queenstown,no,0.0,0.6931471805599453,Low,0.0,0.0,0.6934,0.0,0.07944322784935055,0.05529109581957555,0.6353856281615965
0.6931471805599453,1.3862943611198906,female,0.4333115021019107,0.6931471805599453,0.6931471805599453,3.056356895370426,S,Third,woman,0.0,Southampton,yes,0.0,0.0,High,1.0986122886681098,0.0,0.0,0.6934,0.36083816816979836,0.03876423174471908,0.25101344328182384
0.0,1.3862943611198906,male,2.738806801740646,0.0,0.0,2.169053700369523,Q,Third,man,0.6934,Queenstown,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.6934,0.0,0.5941609888612452,0.01501372049648043,-0.29035583119672925
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.180891922715322,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.29756023967762535,0.01521405452819222,-0.2858429769246761
0.0,1.3862943611198906,male,-1.0268355210026217,0.0,0.0,2.3513752571634776,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.17879688043597436,0.018372944101240525,-0.21456413276973182
0.6931471805599453,1.3862943611198906,male,-0.7962859910387481,0.0,0.0,2.2027647577118348,S,Third,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2098359954038734,0.015590389411477275,-0.277362968609244
0.0,0.6931471805599453,male,-0.10463740114712752,0.0,0.0,3.295836866004329,S,First,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.29756023967762535,0.04950288176693392,0.5000433095419583
0.0,1.3862943611198906,male,0.27961181545932834,0.0,0.0,2.2682524139135403,C,Third,man,0.6934,Cherbourg,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.6934,0.0,0.0,0.34316361828749736,0.0167667235506961,-0.2508358741597949
0.6931471805599453,1.3862943611198906,male,0.04906228549545483,0.0,0.0,2.3513752571634776,S,Third,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.3160518908413551,0.018372944101240525,-0.21456413276973182
0.0,1.3862943611198906,male,-0.5657364610748746,0.0,0.0,2.1855792552411137,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.2399406168029818,0.015294023125181959,-0.2840412999792114
0.6931471805599453,1.0986122886681098,male,0.9712604053509489,0.0,0.0,2.6390573296152584,S,Second,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.420349181160254,0.025057726524795817,-0.06298073591573695
0.6931471805599453,1.3862943611198906,female,-0.5657364610748746,0.0,0.0,2.169053700369523,Q,Third,woman,0.0,Queenstown,yes,0.6934,0.0,High,1.0986122886681098,0.0,0.6934,0.0,0.2399406168029818,0.01501372049648043,-0.29035583119672925
0.6931471805599453,0.6931471805599453,female,-0.2583370877897099,0.0,0.0,4.380149874661021,S,First,woman,0.0,Southampton,yes,0.6934,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2787201948628979,0.14315179916210935,2.7889526020372806
0.6931471805599453,0.6931471805599453,female,-0.7962859910387481,0.6931471805599453,0.0,4.5226490762785785,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,Low,0.0,0.6934,0.0,0.0,0.2098359954038734,0.1636268605680907,3.3185936525535307
0.0,1.0986122886681098,male,0.5101613454232019,0.0,0.0,2.630088659632498,C,Second,man,0.6934,Cherbourg,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.6934,0.0,0.0,0.36955966074519253,0.02481975217654584,-0.06839442866052249
0.0,1.3862943611198906,female,-0.41203677443229225,0.0,0.0,2.2874714551839976,S,Third,woman,0.0,Southampton,no,0.6934,0.0,Low,0.0,0.0,0.0,0.6934,0.25951837601436145,0.01712654937585211,-0.2427153350426166
0.0,1.3862943611198906,male,-0.41203677443229225,0.0,0.0,2.1855792552411137,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.25951837601436145,0.015294023125181959,-0.2840412999792114
0.0,0.6931471805599453,male,-0.10463740114712752,0.0,0.0,3.357621598945279,C,First,man,0.6934,Cherbourg,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.6934,0.0,0.0,0.29756023967762535,0.05269434069082183,0.5745703693437738
0.0,1.3862943611198906,male,-0.45046169609293785,0.0,0.0,2.1076888046179385,C,Third,man,0.6934,Cherbourg,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.6934,0.0,0.0,0.2546597521333745,0.014011832831848054,-0.3129114406486037
0.0,0.6931471805599453,female,-2.1027333275006983,0.6931471805599453,1.0986122886681098,5.027492411162679,S,First,child,0.0,Southampton,no,0.0,0.0,Low,0.0,0.0,0.0,0.6934,0.019659709958831414,0.2591328180410758,5.937556302404546
0.6931471805599453,0.6931471805599453,male,-0.10463740114712752,0.0,0.0,3.449987545831587,S,First,man,0.6934,Southampton,yes,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.29756023967762535,0.057827334476476436,0.6949362483542374
0.6931471805599453,0.6931471805599453,female,1.5860591519212783,0.0,0.6931471805599453,5.515526544247129,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,Low,0.0,0.6934,0.0,0.0,0.4842891408912919,0.3941536582059529,10.094007691774651
0.6931471805599453,1.3862943611198906,female,-0.10463740114712752,0.0,0.0,2.169053700369523,Q,Third,woman,0.0,Queenstown,yes,0.6934,0.0,High,1.0986122886681098,0.0,0.6934,0.0,0.29756023967762535,0.01501372049648043,-0.29035583119672925
0.6931471805599453,1.3862943611198906,male,-0.10463740114712752,1.0986122886681098,0.0,3.188416617383492,Q,Third,man,0.6934,Queenstown,yes,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.6934,0.0,0.29756023967762535,0.04438139093780355,0.38094206915667655
0.0,1.3862943611198906,male,-0.7962859910387481,0.0,0.0,0.0,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2098359954038734,0.0,-0.6260047813734322
0.6931471805599453,1.0986122886681098,female,-0.10463740114712752,0.0,0.0,2.5915163848462583,Q,Second,woman,0.0,Queenstown,yes,0.6934,0.0,Low,0.0,0.0,0.6934,0.0,0.29756023967762535,0.02381964103323274,-0.09113193818862174
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.2027647577118348,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.29756023967762535,0.015590389411477275,-0.277362968609244
0.6931471805599453,0.6931471805599453,male,-2.1857311582876924,0.6931471805599453,1.0986122886681098,5.027492411162679,S,First,child,0.0,Southampton,yes,0.0,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.006263330008182568,0.2591328180410758,5.937556302404546
0.6931471805599453,0.6931471805599453,female,-0.10463740114712752,0.0,0.0,4.717456363787216,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,Low,0.0,0.6934,0.0,0.0,0.29756023967762535,0.19592016494809,4.1763001524495875
0.6931471805599453,0.6931471805599453,female,-0.9499856776813305,0.6931471805599453,0.0,4.699570861409576,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.18925066578811486,0.19273270879136792,4.090404337883722
0.0,1.0986122886681098,male,0.04906228549545483,0.6931471805599453,0.0,3.2188758248682006,C,Second,man,0.6934,Cherbourg,no,0.0,0.6931471805599453,Low,0.0,0.6934,0.0,0.0,0.3160518908413551,0.04578076447082259,0.4134242256253898
0.6931471805599453,0.6931471805599453,female,0.04906228549545483,0.0,0.0,4.0592215752427645,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.3160518908413551,0.10536707391954969,1.8395727946781235
0.6931471805599453,0.6931471805599453,female,-0.41203677443229225,0.0,0.0,4.432699549165613,C,First,woman,0.0,Cherbourg,yes,0.6934,0.0,High,1.0986122886681098,0.6934,0.0,0.0,0.25951837601436145,0.1504130106373205,2.9755431016561564
0.6931471805599453,0.6931471805599453,female,-0.8731358343600393,1.0986122886681098,1.0986122886681098,5.5735788721243535,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,Low,0.0,0.6934,0.0,0.0,0.19959629913518917,0.4135138919029653,10.737336289931397
0.0,1.0986122886681098,female,-0.2583370877897099,0.6931471805599453,0.6931471805599453,3.295836866004329,S,Second,woman,0.0,Southampton,no,0.0,0.0,High,1.0986122886681098,0.0,0.0,0.6934,0.2787201948628979,0.04950288176693392,0.5000433095419583
0.0,1.3862943611198906,male,-0.10463740114712752,0.0,0.0,2.1855792552411137,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.29756023967762535,0.015294023125181959,-0.2840412999792114
0.0,1.0986122886681098,male,1.0481102486722402,0.6931471805599453,0.6931471805599453,3.305053521109253,S,Second,man,0.6934,Southampton,no,0.0,0.6931471805599453,Low,0.0,0.0,0.0,0.6934,0.42856885591159444,0.04996717381719739,0.5108706950315294
0.6931471805599453,1.3862943611198906,female,-0.2583370877897099,0.0,0.0,2.180891922715322,S,Third,woman,0.0,Southampton,yes,0.6934,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2787201948628979,0.01521405452819222,-0.2858429769246761
0.6931471805599453,1.0986122886681098,female,-0.41203677443229225,0.6931471805599453,0.0,3.295836866004329,S,Second,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.25951837601436145,0.04950288176693392,0.5000433095419583
0.0,1.0986122886681098,male,1.893458525206443,0.0,0.0,2.70805020110221,S,Second,man,0.6934,Southampton,no,0.6934,0.6931471805599453,High,1.0986122886681098,0.0,0.0,0.6934,0.5147886077080416,0.026959485311471264,-0.01967119395745271
0.6931471805599453,0.6931471805599453,female,0.12591212881674602,0.0,1.0986122886681098,5.11118445372147,S,First,woman,0.0,Southampton,yes,0.0,0.0,Medium,0.6931471805599453,0.0,0.0,0.6934,0.32517104942161684,0.2789932087255856,6.51429647980043
0.6931471805599453,0.6931471805599453,female,0.8175607187083667,0.6931471805599453,0.6931471805599453,4.908971640319756,C,First,woman,0.0,Cherbourg,yes,0.0,0.0,Medium,0.6931471805599453,0.6934,0.0,0.0,0.4037043228462989,0.2331148848411303,5.199128612015799
0.0,1.3862943611198906,male,-0.5657364610748746,0.0,0.0,2.1102132003465894,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.2399406168029818,0.014051866028611946,-0.3120106021758714
0.0,1.3862943611198906,male,-0.1814872444684187,0.0,0.0,2.1855792552411137,S,Third,man,0.6934,Southampton,no,0.6934,0.6931471805599453,Medium,0.6931471805599453,0.0,0.0,0.6934,0.28818458502516947,0.015294023125181959,-0.2840412999792114
0.6931471805599453,1.0986122886681098,female,0.04906228549545483,0.0,0.0,2.5915163848462583,Q,Second,woman,0.0,Queenstown,yes,0.6934,0.0,Low,0.0,0.0,0.6934,0.0,0.3160518908413551,0.02381964103323274,-0.09113193818862174
